Sample_typ	SAMPLE_NUM	METHOD_DES	ATLAS_DESC	EASTING	NORTHING	ALUMINIUM	ANTIMONY	ARSENIC
gbase Stream Water	40_9310_+	ICP Atomic Emission Spectrometry	Humber-Trent	468790	345740	0.03070600000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9310_+	ICP Mass Spectrometry	Humber-Trent	468790	345740	-99.00000000000	0.00039000000	0.00448000000
gbase Stream Water	40_9310_+	Ion Selective Electrode	Humber-Trent	468790	345740	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9310_+	Organic Content	Humber-Trent	468790	345740	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9310_+	pH electrode	Humber-Trent	468790	345740	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9310_+	Titrimetric method	Humber-Trent	468790	345740	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9315_+	Colorimetric Method	Humber-Trent	466860	353650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9315_+	Conductivity meter	Humber-Trent	466860	353650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9378_+	Conductivity meter	Humber-Trent	467300	351030	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9378_+	ICP Atomic Emission Spectrometry	Humber-Trent	467300	351030	0.01612000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9378_+	ICP Mass Spectrometry	Humber-Trent	467300	351030	-99.00000000000	0.00028000000	0.00406000000
gbase Stream Water	40_9378_+	Ion Selective Electrode	Humber-Trent	467300	351030	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9378_+	pH electrode	Humber-Trent	467300	351030	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9378_+	Titrimetric method	Humber-Trent	467300	351030	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9379_+	Colorimetric Method	Humber-Trent	469860	347250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9379_+	Conductivity meter	Humber-Trent	469860	347250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9379_+	ICP Atomic Emission Spectrometry	Humber-Trent	469860	347250	0.00700000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9379_+	ICP Mass Spectrometry	Humber-Trent	469860	347250	-99.00000000000	0.00244000000	0.01887000000
gbase Stream Water	40_9379_+	Ion Selective Electrode	Humber-Trent	469860	347250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9379_+	Organic Content	Humber-Trent	469860	347250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9315_+	ICP Atomic Emission Spectrometry	Humber-Trent	466860	353650	0.00700000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9315_+	ICP Mass Spectrometry	Humber-Trent	466860	353650	-99.00000000000	0.00008000000	0.00078000000
gbase Stream Water	40_9315_+	Ion Selective Electrode	Humber-Trent	466860	353650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9315_+	pH electrode	Humber-Trent	466860	353650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_9315_+	Titrimetric method	Humber-Trent	466860	353650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3421_+	Colorimetric Method	East Midlands	479790	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3421_+	ICP Atomic Emission Spectrometry	East Midlands	479790	337910	0.03623800000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3421_+	ICP Mass Spectrometry	East Midlands	479790	337910	0.00464200000	0.00026200000	0.00513300000
gbase Stream Water	42_3473_+	TOC Analyser  (Shimadzu 5000)	East Midlands	479400	338650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3473_+	Colorimetric Method	East Midlands	479400	338650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3473_+	ICP Atomic Emission Spectrometry	East Midlands	479400	338650	0.00584200000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3473_+	ICP Mass Spectrometry	East Midlands	479400	338650	0.00440500000	0.00015400000	0.00205400000
gbase Stream Water	42_4052_+	Conductivity meter	East Midlands	464580	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4052_+	Ion Selective Electrode	East Midlands	464580	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4052_+	pH electrode	East Midlands	464580	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4052_+	Titrimetric method	East Midlands	464580	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4052_+	TOC Analyser  (Shimadzu 5000)	East Midlands	464580	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4052_+	Colorimetric Method	East Midlands	464580	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4052_+	ICP Atomic Emission Spectrometry	East Midlands	464580	337910	0.03475600000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4052_+	ICP Mass Spectrometry	East Midlands	464580	337910	0.00400400000	0.00009300000	0.00854000000
gbase Stream Water	42_4053_+	Conductivity meter	East Midlands	471020	335870	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4053_+	Ion Selective Electrode	East Midlands	471020	335870	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4053_+	pH electrode	East Midlands	471020	335870	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4053_+	Titrimetric method	East Midlands	471020	335870	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4005_+	Conductivity meter	East Midlands	463850	336250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4053_+	TOC Analyser  (Shimadzu 5000)	East Midlands	471020	335870	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4053_+	Colorimetric Method	East Midlands	471020	335870	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4053_+	ICP Atomic Emission Spectrometry	East Midlands	471020	335870	0.03625600000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4053_+	ICP Mass Spectrometry	East Midlands	471020	335870	0.01736900000	0.00087900000	0.00752200000
gbase Stream Water	42_4005_+	Ion Selective Electrode	East Midlands	463850	336250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4005_+	pH electrode	East Midlands	463850	336250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4005_+	Titrimetric method	East Midlands	463850	336250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4005_+	TOC Analyser  (Shimadzu 5000)	East Midlands	463850	336250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4005_+	Colorimetric Method	East Midlands	463850	336250	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4005_+	ICP Atomic Emission Spectrometry	East Midlands	463850	336250	0.01993300000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4005_+	ICP Mass Spectrometry	East Midlands	463850	336250	0.00988400000	0.00078200000	0.00673200000
gbase Stream Water	42_4008_+	Conductivity meter	East Midlands	462810	336120	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4008_+	Ion Selective Electrode	East Midlands	462810	336120	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4008_+	pH electrode	East Midlands	462810	336120	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4008_+	Titrimetric method	East Midlands	462810	336120	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4008_+	TOC Analyser  (Shimadzu 5000)	East Midlands	462810	336120	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4008_+	Colorimetric Method	East Midlands	462810	336120	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4062_+	Conductivity meter	East Midlands	481610	337080	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4062_+	Ion Selective Electrode	East Midlands	481610	337080	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4062_+	pH electrode	East Midlands	481610	337080	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4062_+	Titrimetric method	East Midlands	481610	337080	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4062_+	TOC Analyser  (Shimadzu 5000)	East Midlands	481610	337080	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4062_+	Colorimetric Method	East Midlands	481610	337080	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4062_+	ICP Atomic Emission Spectrometry	East Midlands	481610	337080	0.00602300000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4062_+	ICP Mass Spectrometry	East Midlands	481610	337080	0.00813000000	0.00011900000	0.00387800000
gbase Stream Water	42_3436_+	Conductivity meter	East Midlands	478620	339650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3436_+	Ion Selective Electrode	East Midlands	478620	339650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3436_+	pH electrode	East Midlands	478620	339650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3436_+	Titrimetric method	East Midlands	478620	339650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3436_+	TOC Analyser  (Shimadzu 5000)	East Midlands	478620	339650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3436_+	Colorimetric Method	East Midlands	478620	339650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3436_+	ICP Atomic Emission Spectrometry	East Midlands	478620	339650	0.03282200000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3436_+	ICP Mass Spectrometry	East Midlands	478620	339650	0.00534000000	0.00022700000	0.00216500000
gbase Stream Water	42_4008_+	ICP Atomic Emission Spectrometry	East Midlands	462810	336120	0.21847400000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4008_+	ICP Mass Spectrometry	East Midlands	462810	336120	0.00177600000	0.00009500000	0.01065400000
gbase Stream Water	42_4012_+	Conductivity meter	East Midlands	470210	337560	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4012_+	Ion Selective Electrode	East Midlands	470210	337560	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4012_+	pH electrode	East Midlands	470210	337560	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4012_+	Titrimetric method	East Midlands	470210	337560	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4012_+	TOC Analyser  (Shimadzu 5000)	East Midlands	470210	337560	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4012_+	Colorimetric Method	East Midlands	470210	337560	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4012_+	ICP Atomic Emission Spectrometry	East Midlands	470210	337560	0.04181600000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4012_+	ICP Mass Spectrometry	East Midlands	470210	337560	0.02674200000	0.00020700000	0.01466000000
gbase Stream Water	42_4087_+	Conductivity meter	East Midlands	471680	337900	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4087_+	Ion Selective Electrode	East Midlands	471680	337900	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4087_+	pH electrode	East Midlands	471680	337900	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4087_+	Titrimetric method	East Midlands	471680	337900	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4087_+	TOC Analyser  (Shimadzu 5000)	East Midlands	471680	337900	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4087_+	Colorimetric Method	East Midlands	471680	337900	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4087_+	ICP Atomic Emission Spectrometry	East Midlands	471680	337900	0.05527700000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4087_+	ICP Mass Spectrometry	East Midlands	471680	337900	0.00347900000	0.00004900000	0.02046200000
gbase Stream Water	42_4091_+	Conductivity meter	East Midlands	479290	335140	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3442_+	Conductivity meter	East Midlands	478420	336800	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3442_+	Ion Selective Electrode	East Midlands	478420	336800	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3442_+	pH electrode	East Midlands	478420	336800	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3442_+	Titrimetric method	East Midlands	478420	336800	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3442_+	TOC Analyser  (Shimadzu 5000)	East Midlands	478420	336800	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3442_+	Colorimetric Method	East Midlands	478420	336800	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4091_+	Ion Selective Electrode	East Midlands	479290	335140	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4091_+	pH electrode	East Midlands	479290	335140	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4091_+	Titrimetric method	East Midlands	479290	335140	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4091_+	TOC Analyser  (Shimadzu 5000)	East Midlands	479290	335140	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4091_+	Colorimetric Method	East Midlands	479290	335140	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4091_+	ICP Atomic Emission Spectrometry	East Midlands	479290	335140	0.00415500000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4091_+	ICP Mass Spectrometry	East Midlands	479290	335140	0.06588000000	0.00029900000	0.00275900000
gbase Stream Water	42_4092_+	Conductivity meter	East Midlands	470800	336430	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4092_+	Ion Selective Electrode	East Midlands	470800	336430	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4092_+	pH electrode	East Midlands	470800	336430	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4092_+	Titrimetric method	East Midlands	470800	336430	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4092_+	TOC Analyser  (Shimadzu 5000)	East Midlands	470800	336430	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3442_+	ICP Atomic Emission Spectrometry	East Midlands	478420	336800	0.01998800000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3442_+	ICP Mass Spectrometry	East Midlands	478420	336800	0.00212900000	0.00018600000	0.00242200000
gbase Stream Water	42_4092_+	Colorimetric Method	East Midlands	470800	336430	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4092_+	ICP Atomic Emission Spectrometry	East Midlands	470800	336430	0.18265900000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4092_+	ICP Mass Spectrometry	East Midlands	470800	336430	0.00958700000	0.00013000000	0.01909800000
gbase Stream Water	42_3464_+	Conductivity meter	East Midlands	478400	337170	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3464_+	Ion Selective Electrode	East Midlands	478400	337170	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3464_+	pH electrode	East Midlands	478400	337170	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3464_+	Titrimetric method	East Midlands	478400	337170	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3464_+	TOC Analyser  (Shimadzu 5000)	East Midlands	478400	337170	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3464_+	Colorimetric Method	East Midlands	478400	337170	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3464_+	ICP Atomic Emission Spectrometry	East Midlands	478400	337170	0.01765400000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4095_+	Conductivity meter	East Midlands	482210	335940	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4095_+	Ion Selective Electrode	East Midlands	482210	335940	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4095_+	pH electrode	East Midlands	482210	335940	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4095_+	Titrimetric method	East Midlands	482210	335940	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4095_+	TOC Analyser  (Shimadzu 5000)	East Midlands	482210	335940	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4095_+	Colorimetric Method	East Midlands	482210	335940	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3464_+	ICP Mass Spectrometry	East Midlands	478400	337170	0.00863800000	0.00019400000	0.00416000000
gbase Stream Water	42_3465_+	Conductivity meter	East Midlands	481490	338630	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3465_+	Ion Selective Electrode	East Midlands	481490	338630	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3465_+	pH electrode	East Midlands	481490	338630	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3465_+	Titrimetric method	East Midlands	481490	338630	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3465_+	TOC Analyser  (Shimadzu 5000)	East Midlands	481490	338630	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3465_+	Colorimetric Method	East Midlands	481490	338630	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3465_+	ICP Atomic Emission Spectrometry	East Midlands	481490	338630	0.01500700000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3465_+	ICP Mass Spectrometry	East Midlands	481490	338630	0.00450600000	0.00012600000	0.00543500000
gbase Stream Water	42_4031_+	Conductivity meter	East Midlands	471780	335530	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4031_+	Ion Selective Electrode	East Midlands	471780	335530	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4031_+	pH electrode	East Midlands	471780	335530	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4031_+	Titrimetric method	East Midlands	471780	335530	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4031_+	TOC Analyser  (Shimadzu 5000)	East Midlands	471780	335530	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4031_+	Colorimetric Method	East Midlands	471780	335530	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4031_+	ICP Atomic Emission Spectrometry	East Midlands	471780	335530	0.03110800000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4031_+	ICP Mass Spectrometry	East Midlands	471780	335530	0.02953800000	0.00103800000	0.00414800000
gbase Stream Water	42_4095_+	ICP Atomic Emission Spectrometry	East Midlands	482210	335940	-0.00988500000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4095_+	ICP Mass Spectrometry	East Midlands	482210	335940	0.01240400000	0.00010700000	0.00860500000
gbase Stream Water	42_4096_+	Conductivity meter	East Midlands	462550	336380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4096_+	Ion Selective Electrode	East Midlands	462550	336380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4096_+	pH electrode	East Midlands	462550	336380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4096_+	Titrimetric method	East Midlands	462550	336380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4096_+	TOC Analyser  (Shimadzu 5000)	East Midlands	462550	336380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4096_+	Colorimetric Method	East Midlands	462550	336380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4096_+	ICP Atomic Emission Spectrometry	East Midlands	462550	336380	0.11004200000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4096_+	ICP Mass Spectrometry	East Midlands	462550	336380	0.00103900000	0.00031900000	0.01229200000
gbase Stream Water	42_4098_+	Conductivity meter	East Midlands	469800	335880	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4098_+	Ion Selective Electrode	East Midlands	469800	335880	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4098_+	pH electrode	East Midlands	469800	335880	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4098_+	Titrimetric method	East Midlands	469800	335880	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4098_+	TOC Analyser  (Shimadzu 5000)	East Midlands	469800	335880	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4098_+	Colorimetric Method	East Midlands	469800	335880	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4098_+	ICP Atomic Emission Spectrometry	East Midlands	469800	335880	-0.00595000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4098_+	ICP Mass Spectrometry	East Midlands	469800	335880	0.00947800000	0.00051500000	0.00745600000
gbase Stream Water	42_3415_+	Conductivity meter	East Midlands	480980	342950	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3415_+	Ion Selective Electrode	East Midlands	480980	342950	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3415_+	pH electrode	East Midlands	480980	342950	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3415_+	Titrimetric method	East Midlands	480980	342950	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3415_+	TOC Analyser  (Shimadzu 5000)	East Midlands	480980	342950	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3415_+	Colorimetric Method	East Midlands	480980	342950	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3415_+	ICP Atomic Emission Spectrometry	East Midlands	480980	342950	0.03207400000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3415_+	ICP Mass Spectrometry	East Midlands	480980	342950	0.00336400000	0.00034900000	0.00454600000
gbase Stream Water	42_3421_+	Conductivity meter	East Midlands	479790	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3421_+	Ion Selective Electrode	East Midlands	479790	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3421_+	pH electrode	East Midlands	479790	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3421_+	Titrimetric method	East Midlands	479790	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3421_+	TOC Analyser  (Shimadzu 5000)	East Midlands	479790	337910	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3473_+	Conductivity meter	East Midlands	479400	338650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3473_+	Ion Selective Electrode	East Midlands	479400	338650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3473_+	pH electrode	East Midlands	479400	338650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_3473_+	Titrimetric method	East Midlands	479400	338650	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4229_+	Conductivity meter	East Midlands	473190	335780	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4229_+	Ion Selective Electrode	East Midlands	473190	335780	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4229_+	pH electrode	East Midlands	473190	335780	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4229_+	Titrimetric method	East Midlands	473190	335780	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4229_+	TOC Analyser  (Shimadzu 5000)	East Midlands	473190	335780	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4229_+	Colorimetric Method	East Midlands	473190	335780	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4229_+	ICP Atomic Emission Spectrometry	East Midlands	473190	335780	0.01137200000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4229_+	ICP Mass Spectrometry	East Midlands	473190	335780	0.01606300000	0.00033300000	0.00368400000
gbase Stream Water	42_4294_+	Conductivity meter	East Midlands	474120	336690	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4294_+	Ion Selective Electrode	East Midlands	474120	336690	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4294_+	pH electrode	East Midlands	474120	336690	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4294_+	Titrimetric method	East Midlands	474120	336690	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4294_+	TOC Analyser  (Shimadzu 5000)	East Midlands	474120	336690	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4294_+	Colorimetric Method	East Midlands	474120	336690	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4294_+	ICP Atomic Emission Spectrometry	East Midlands	474120	336690	0.00395700000	-99.00000000000	-99.00000000000
gbase Stream Water	42_4294_+	ICP Mass Spectrometry	East Midlands	474120	336690	0.01381600000	0.00032900000	0.00424700000
gbase Stream Water	40_7896_+	Colorimetric Method	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7896_+	Conductivity meter	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7896_+	ICP Atomic Emission Spectrometry	Humber-Trent	454450	352380	0.00700000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7896_+	ICP Mass Spectrometry	Humber-Trent	454450	352380	-99.00000000000	0.00012000000	0.00147000000
gbase Stream Water	40_7896_+	Ion Selective Electrode	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7896_+	Organic Content	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7896_+	pH electrode	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7896_+	Titrimetric method	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7804_+	Colorimetric Method	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7804_+	Conductivity meter	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7804_+	ICP Atomic Emission Spectrometry	Humber-Trent	454450	352380	0.00700000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7804_+	ICP Mass Spectrometry	Humber-Trent	454450	352380	-99.00000000000	0.00013000000	0.00142000000
gbase Stream Water	40_7804_+	Ion Selective Electrode	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7804_+	Organic Content	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7804_+	pH electrode	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7804_+	Titrimetric method	Humber-Trent	454450	352380	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7830_+	Colorimetric Method	Humber-Trent	454500	351280	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7830_+	Conductivity meter	Humber-Trent	454500	351280	-99.00000000000	-99.00000000000	-99.00000000000
gbase Stream Water	40_7830_+	ICP Atomic Emission Spectrometry	Humber-Trent	454500	351280	0.00700000000	-99.00000000000	-99.00000000000
